id,city,postal_code,property_type,surface_area,bedrooms,bathrooms,build_year,energy_label,epc_score,garden_area,garage,pool,sale_price,sale_date,created_at
269,Antwerp,2060,apartment,101.0,3,3,2017,C,360,0,False,False,411504,2019-04-24,2019-04-24
270,Leuven,3010,house,127.2,4,1,1953,C,117,173,False,False,522911,2023-01-06,2023-01-06
271,Bruges,8200,apartment,110.3,3,1,1989,C,497,0,True,False,400941,2024-05-25,2024-05-25
272,Antwerp,2000,apartment,109.6,3,1,1999,B,250,0,False,False,451534,2023-01-22,2023-01-22
273,Bruges,8200,house,95.4,3,3,1956,D,260,181,False,False,321748,2016-01-19,2016-01-19
274,Antwerp,2000,apartment,68.2,2,2,1951,C,242,0,False,False,235027,2016-08-22,2016-08-22
275,Antwerp,2018,apartment,104.8,3,3,2020,C,113,0,True,False,438541,2024-05-25,2024-05-25
276,Antwerp,2060,apartment,124.2,4,2,2006,C,133,0,False,False,409242,2018-01-26,2018-01-26
277,Ghent,9030,apartment,81.6,2,1,1967,C,179,0,False,False,263452,2022-09-27,2022-09-27
278,Antwerp,2000,apartment,120.6,3,2,1968,D,477,0,False,False,481799,2021-07-03,2021-07-03
279,Bruges,8000,apartment,90.7,3,3,1970,E,378,0,True,False,346567,2024-11-25,2024-11-25
280,Antwerp,2000,house,40.0,1,3,1981,B,247,149,True,True,206193,2022-11-12,2022-11-12
281,Bruges,8000,house,60.9,2,1,2005,D,457,49,True,False,203161,2020-09-22,2020-09-22
282,Bruges,8000,apartment,116.3,3,1,1961,C,162,0,True,False,464989,2023-03-05,2023-03-05
283,Bruges,8000,apartment,98.5,3,2,2006,D,183,0,True,False,323294,2021-10-05,2021-10-05
284,Bruges,8200,house,80.4,2,2,1979,C,490,15,True,False,246729,2015-07-20,2015-07-20
285,Antwerp,2060,apartment,130.7,4,1,1967,E,479,0,False,False,362327,2016-09-27,2016-09-27
286,Bruges,8000,apartment,86.3,2,2,1968,C,211,0,False,False,278467,2020-03-14,2020-03-14
287,Bruges,8200,apartment,72.7,2,2,1992,D,486,0,False,False,191651,2018-07-21,2018-07-21
288,Antwerp,2060,house,46.6,1,3,2012,A,499,77,True,False,197509,2022-12-21,2022-12-21
289,Antwerp,2018,apartment,40.0,1,3,1991,D,128,0,True,False,137871,2016-04-30,2016-04-30
290,Antwerp,2060,house,96.7,3,2,1953,A,115,161,True,False,464606,2024-04-25,2024-04-25
291,Bruges,8000,apartment,63.6,2,1,1974,C,438,0,False,False,195847,2022-06-15,2022-06-15
292,Leuven,3000,apartment,124.1,4,1,2003,D,144,0,False,False,452957,2017-02-16,2017-02-16
293,Leuven,3000,apartment,80.2,2,2,1961,B,472,0,False,False,345513,2019-10-13,2019-10-13
294,Antwerp,2060,apartment,100.2,3,1,2016,A,215,0,False,False,305879,2017-06-03,2017-06-03
295,Leuven,3000,house,93.6,3,1,1964,C,399,0,True,False,316694,2015-10-28,2015-10-28
296,Bruges,8000,apartment,129.9,4,1,1964,E,156,0,False,False,413234,2019-04-02,2019-04-02
297,Leuven,3000,apartment,116.1,3,1,2017,B,329,0,False,False,405239,2015-12-29,2015-12-29
298,Antwerp,2018,apartment,103.1,3,3,1970,B,198,0,True,False,408991,2018-10-10,2018-10-10
299,Leuven,3000,house,134.6,4,1,2018,A,421,150,True,False,634572,2018-08-20,2018-08-20
300,Antwerp,2000,apartment,117.0,3,3,2012,B,81,0,False,False,466206,2019-05-15,2019-05-15
301,Antwerp,2000,apartment,89.9,3,1,1963,B,377,0,False,False,328199,2015-11-03,2015-11-03
302,Leuven,3010,apartment,78.3,2,2,1971,B,493,0,False,False,240782,2020-08-28,2020-08-28
303,Bruges,8000,apartment,121.6,3,1,2001,B,406,0,False,False,375290,2015-12-26,2015-12-26
304,Leuven,3000,house,107.1,3,1,2000,C,291,112,False,False,476828,2024-12-16,2024-12-16
305,Antwerp,2018,apartment,73.5,2,1,1963,C,479,0,False,False,271016,2021-12-20,2021-12-20
306,Leuven,3000,house,68.4,2,3,2014,E,140,154,True,False,262296,2017-05-12,2017-05-12
307,Antwerp,2018,apartment,101.9,3,2,2005,D,217,0,True,False,376373,2022-10-06,2022-10-06
308,Antwerp,2060,house,109.9,3,2,2008,E,225,142,False,False,341587,2017-10-07,2017-10-07
309,Leuven,3000,house,67.3,2,3,1968,D,89,52,True,False,299154,2019-12-29,2019-12-29
310,Bruges,8200,apartment,108.7,3,2,1990,C,116,0,False,False,345470,2022-07-13,2022-07-13
311,Bruges,8200,apartment,110.2,3,3,1966,D,313,0,False,False,313348,2016-01-16,2016-01-16
312,Ghent,9000,apartment,111.7,3,2,1964,C,406,0,True,False,462997,2023-03-12,2023-03-12
313,Ghent,9030,apartment,100.0,3,1,2004,C,474,0,False,False,317670,2018-12-26,2018-12-26
314,Ghent,9030,apartment,85.5,2,2,1950,A,381,0,True,False,304770,2018-02-06,2018-02-06
315,Ghent,9000,house,99.5,3,1,2012,D,120,23,False,False,347312,2017-02-18,2017-02-18
316,Leuven,3010,apartment,91.7,3,3,2010,B,140,0,False,False,331220,2018-06-03,2018-06-03
317,Ghent,9000,apartment,127.7,4,1,1983,C,364,0,True,False,515494,2022-07-20,2022-07-20
318,Antwerp,2000,house,89.5,3,1,2012,B,439,153,False,False,387427,2019-09-22,2019-09-22
319,Leuven,3000,apartment,81.8,2,2,1955,A,120,0,False,False,347394,2023-01-03,2023-01-03
320,Antwerp,2018,apartment,97.3,3,1,1991,C,343,0,True,False,309624,2018-11-09,2018-11-09
321,Antwerp,2000,apartment,114.5,3,3,1981,C,420,0,True,False,418623,2016-11-09,2016-11-09
322,Antwerp,2000,house,63.2,2,2,2003,D,268,75,True,False,253143,2024-12-15,2024-12-15
323,Ghent,9030,apartment,64.4,2,2,2005,C,304,0,True,False,205608,2016-02-10,2016-02-10
324,Antwerp,2018,apartment,101.6,3,1,1961,A,244,0,False,False,364529,2016-11-03,2016-11-03
325,Bruges,8200,apartment,82.1,2,3,2017,C,207,0,False,False,267821,2020-09-10,2020-09-10
326,Ghent,9000,apartment,91.6,3,2,1993,C,473,0,False,False,327683,2015-04-05,2015-04-05
327,Bruges,8200,house,96.9,3,2,1991,B,355,0,False,False,311306,2021-01-04,2021-01-04
328,Bruges,8000,apartment,71.7,2,1,1988,C,296,0,False,False,232530,2020-02-13,2020-02-13
329,Ghent,9030,apartment,90.4,3,2,1950,C,355,0,False,False,283314,2018-03-01,2018-03-01
330,Antwerp,2000,apartment,55.2,2,2,1990,C,473,0,True,False,190381,2018-05-06,2018-05-06
331,Ghent,9030,apartment,114.0,3,2,1953,C,271,0,False,False,334499,2016-10-24,2016-10-24
332,Bruges,8200,apartment,114.4,3,2,2021,C,171,0,False,False,381935,2021-07-07,2021-07-07
333,Leuven,3010,apartment,90.5,3,2,2016,B,423,0,False,False,343875,2017-05-05,2017-05-05
334,Antwerp,2000,apartment,97.2,3,2,1956,C,491,0,True,False,382021,2016-09-19,2016-09-19
335,Bruges,8200,apartment,92.8,3,2,1992,D,154,0,False,False,258555,2019-12-31,2019-12-31
336,Antwerp,2060,house,115.9,3,1,2003,D,342,131,True,True,454312,2023-04-28,2023-04-28
337,Bruges,8200,apartment,41.2,1,1,2015,C,197,0,False,False,120550,2024-08-06,2024-08-06
338,Antwerp,2018,house,53.1,2,1,2006,E,422,48,True,False,177097,2016-03-09,2016-03-09
339,Ghent,9000,apartment,51.7,1,1,2004,A,473,0,True,False,201110,2022-01-13,2022-01-13
340,Leuven,3010,apartment,87.1,2,2,1963,E,185,0,True,False,271428,2019-12-14,2019-12-14
341,Antwerp,2018,apartment,97.7,3,3,1998,C,128,0,False,False,373060,2020-11-07,2020-11-07
342,Ghent,9000,house,75.8,2,3,1955,C,112,221,True,False,277817,2015-08-11,2015-08-11
343,Antwerp,2060,house,141.0,4,1,1950,B,357,60,False,False,484957,2015-07-07,2015-07-07
344,Bruges,8200,house,107.2,3,1,1973,C,368,183,True,False,323700,2019-07-03,2019-07-03
345,Leuven,3010,house,70.3,2,2,2003,C,437,238,True,False,284027,2023-04-11,2023-04-11
346,Leuven,3000,apartment,84.2,2,2,1991,B,407,0,True,False,377441,2019-10-23,2019-10-23
347,Bruges,8200,apartment,82.5,2,1,1952,C,260,0,False,False,198718,2015-02-15,2015-02-15
348,Bruges,8200,house,80.2,2,1,1999,A,84,30,True,False,281689,2021-04-20,2021-04-20
349,Leuven,3000,house,50.8,1,3,1986,D,352,3,True,False,178037,2015-12-10,2015-12-10
350,Bruges,8000,house,100.7,3,2,1983,E,361,51,True,False,358258,2019-06-19,2019-06-19
351,Antwerp,2018,apartment,94.5,3,2,2008,C,141,0,False,False,364668,2021-07-19,2021-07-19
352,Antwerp,2018,house,50.0,1,2,1981,B,493,76,True,False,191685,2024-06-28,2024-06-28
353,Leuven,3010,apartment,113.7,3,2,2000,C,265,0,False,False,331722,2017-08-07,2017-08-07
354,Antwerp,2060,house,87.8,3,2,1957,B,280,205,True,False,373294,2024-02-19,2024-02-19
355,Leuven,3010,apartment,106.4,3,3,1969,B,125,0,False,False,446646,2020-04-08,2020-04-08
356,Bruges,8200,house,101.6,3,2,1994,A,364,261,False,False,407853,2023-03-15,2023-03-15
357,Bruges,8000,apartment,85.1,2,1,2020,E,421,0,True,False,249976,2016-02-29,2016-02-29
358,Bruges,8200,apartment,94.3,3,3,1958,C,195,0,False,False,318185,2023-03-01,2023-03-01
359,Leuven,3010,house,78.7,2,1,1987,C,279,337,False,False,300864,2023-01-27,2023-01-27
360,Antwerp,2060,apartment,108.0,3,2,1953,D,118,0,False,False,395243,2023-10-12,2023-10-12
361,Antwerp,2000,house,60.4,2,1,1993,B,107,197,True,True,269631,2017-06-13,2017-06-13
362,Leuven,3010,house,114.7,3,3,1988,D,415,58,True,False,462436,2018-08-21,2018-08-21
363,Ghent,9030,house,72.6,2,1,1962,D,165,65,False,False,220450,2016-12-05,2016-12-05
364,Bruges,8200,apartment,59.0,2,2,1951,D,92,0,False,False,182256,2019-02-17,2019-02-17
365,Antwerp,2018,house,112.7,3,1,1999,A,495,243,True,False,433315,2017-04-21,2017-04-21
366,Antwerp,2060,apartment,106.8,3,3,1990,D,373,0,False,False,350080,2023-10-02,2023-10-02
367,Leuven,3000,apartment,95.8,3,1,1994,A,273,0,False,False,413866,2020-05-18,2020-05-18
368,Bruges,8000,house,90.5,3,1,1955,D,427,126,True,False,292229,2015-01-27,2015-01-27
369,Antwerp,2018,apartment,120.7,3,3,1973,B,439,0,True,False,483543,2015-11-19,2015-11-19
370,Antwerp,2060,apartment,102.0,3,3,1955,E,475,0,False,False,398266,2024-01-31,2024-01-31
371,Bruges,8000,apartment,62.3,2,1,1978,D,152,0,False,False,219628,2022-10-26,2022-10-26
372,Ghent,9030,apartment,90.3,3,2,1962,C,353,0,True,False,337906,2021-04-16,2021-04-16
373,Antwerp,2000,house,109.0,3,3,2013,C,474,64,True,False,536118,2019-01-03,2019-01-03
374,Leuven,3010,house,70.9,2,1,1960,B,328,194,True,False,288919,2022-05-03,2022-05-03
375,Antwerp,2018,house,98.9,3,1,2001,B,392,134,False,False,373313,2021-05-16,2021-05-16
376,Bruges,8200,house,92.2,3,3,1971,B,324,171,False,True,369292,2020-05-08,2020-05-08
377,Bruges,8000,apartment,144.5,4,1,2005,D,286,0,False,False,497954,2022-03-25,2022-03-25
378,Antwerp,2000,house,79.8,2,2,1997,E,252,35,True,False,349186,2024-02-19,2024-02-19
379,Ghent,9000,apartment,91.5,3,2,1962,D,186,0,False,False,347241,2023-06-28,2023-06-28
380,Ghent,9000,apartment,126.8,4,1,2014,A,324,0,False,False,558970,2022-05-16,2022-05-16
381,Bruges,8000,apartment,103.2,3,1,2000,C,427,0,False,False,372200,2022-01-21,2022-01-21
382,Antwerp,2000,house,111.8,3,2,1959,A,314,34,True,False,550084,2022-08-24,2022-08-24
383,Ghent,9000,house,80.3,2,2,1992,B,296,47,False,False,362055,2024-11-20,2024-11-20
384,Ghent,9000,apartment,51.4,1,2,1976,C,321,0,True,False,191095,2020-06-02,2020-06-02
385,Antwerp,2018,house,107.6,3,3,1983,C,273,185,True,False,551202,2021-10-20,2021-10-20
386,Antwerp,2018,apartment,114.6,3,1,1990,D,462,0,True,False,430094,2019-06-25,2019-06-25
387,Antwerp,2060,apartment,81.2,2,1,1979,C,374,0,False,False,248449,2017-10-15,2017-10-15
388,Ghent,9000,apartment,109.8,3,3,1988,C,434,0,True,False,527237,2023-02-03,2023-02-03
389,Ghent,9000,apartment,74.4,2,1,1969,B,242,0,True,False,293542,2019-08-02,2019-08-02
390,Bruges,8200,house,61.2,2,1,1958,A,169,133,False,False,202483,2018-08-17,2018-08-17
391,Leuven,3000,apartment,85.1,2,1,2017,E,407,0,False,False,261981,2016-05-06,2016-05-06
392,Ghent,9000,apartment,99.3,3,2,2003,E,218,0,False,False,361306,2023-04-11,2023-04-11
393,Antwerp,2060,house,95.5,3,2,2019,D,378,138,True,False,333847,2015-05-29,2015-05-29
394,Bruges,8000,house,101.3,3,1,1973,C,266,146,True,False,406512,2023-07-06,2023-07-06
395,Ghent,9000,house,74.7,2,2,1954,B,437,19,False,False,273356,2017-05-02,2017-05-02
396,Ghent,9030,house,85.4,2,1,1964,A,386,53,True,False,379674,2024-03-10,2024-03-10
397,Leuven,3010,apartment,95.1,3,2,1957,E,141,0,False,False,265107,2016-09-19,2016-09-19
398,Bruges,8200,house,102.0,3,3,1951,C,480,245,True,False,354130,2020-11-12,2020-11-12
399,Ghent,9030,apartment,88.3,3,1,1961,A,284,0,False,False,241185,2017-05-24,2017-05-24
400,Antwerp,2018,house,110.0,3,1,1951,B,419,0,True,False,452391,2022-09-06,2022-09-06
401,Ghent,9000,apartment,99.1,3,2,1957,D,95,0,False,False,371164,2021-12-02,2021-12-02
402,Leuven,3010,apartment,74.1,2,1,1992,E,120,0,False,False,257480,2021-11-13,2021-11-13
403,Ghent,9030,house,76.8,2,3,2009,C,242,203,True,False,330873,2022-03-14,2022-03-14
404,Ghent,9030,apartment,103.9,3,1,1996,D,140,0,False,False,302464,2016-06-20,2016-06-20
405,Antwerp,2000,house,42.1,1,2,1967,B,261,190,False,True,186490,2022-11-05,2022-11-05
406,Leuven,3000,apartment,94.5,3,2,2003,A,213,0,False,False,383849,2018-05-25,2018-05-25
407,Leuven,3000,apartment,182.4,5,1,1988,C,466,0,True,False,661836,2016-02-25,2016-02-25
408,Antwerp,2018,apartment,92.9,3,1,2000,B,204,0,False,False,354317,2024-09-13,2024-09-13
409,Antwerp,2060,apartment,45.7,1,2,2010,D,275,0,False,False,143650,2019-04-28,2019-04-28
410,Antwerp,2018,house,107.2,3,2,1993,A,145,172,True,False,468338,2023-07-16,2023-07-16
411,Bruges,8000,apartment,144.6,4,1,2014,B,400,0,False,False,522893,2020-06-25,2020-06-25
412,Antwerp,2000,house,67.2,2,1,2002,D,382,232,True,False,268512,2022-01-07,2022-01-07
413,Bruges,8000,apartment,63.7,2,1,2021,C,170,0,True,False,232847,2022-05-25,2022-05-25
414,Antwerp,2000,apartment,59.9,2,1,2018,C,383,0,False,False,198920,2019-07-08,2019-07-08
415,Ghent,9030,house,83.0,2,1,2022,D,357,196,True,False,246514,2024-03-22,2024-03-22
416,Ghent,9030,apartment,126.2,4,2,1968,C,237,0,True,False,434875,2017-05-18,2017-05-18
417,Bruges,8000,apartment,82.8,2,1,1952,A,281,0,False,False,258200,2017-04-17,2017-04-17
418,Ghent,9000,apartment,111.1,3,2,1965,B,491,0,True,False,484940,2019-04-19,2019-04-19
419,Leuven,3000,house,115.5,3,1,2009,B,158,215,False,False,440025,2017-01-09,2017-01-09
420,Bruges,8000,apartment,131.5,4,1,2013,B,185,0,False,False,384106,2015-04-03,2015-04-03
421,Bruges,8200,house,51.3,1,1,2006,C,389,130,True,False,143979,2017-02-16,2017-02-16
422,Leuven,3010,apartment,103.3,3,1,1998,C,207,0,False,False,350574,2017-08-29,2017-08-29
423,Antwerp,2000,house,90.4,3,1,1970,D,335,86,True,True,416631,2020-10-30,2020-10-30
424,Antwerp,2000,apartment,111.0,3,2,1981,D,412,0,False,False,365000,2017-03-11,2017-03-11
425,Bruges,8000,house,110.8,3,1,2015,B,498,127,True,False,433690,2017-05-07,2017-05-07
426,Antwerp,2018,apartment,89.5,3,1,1971,D,87,0,True,False,255821,2015-01-03,2015-01-03
427,Antwerp,2060,house,86.1,2,1,2000,D,480,303,True,False,336622,2021-01-15,2021-01-15
428,Antwerp,2000,apartment,105.5,3,1,1963,B,296,0,True,False,376484,2015-03-25,2015-03-25
429,Antwerp,2060,apartment,104.4,3,2,1983,A,285,0,True,False,408101,2018-12-28,2018-12-28
430,Antwerp,2000,house,61.4,2,2,1998,B,407,174,True,False,279429,2022-11-21,2022-11-21
431,Leuven,3010,house,63.0,2,2,1975,D,475,65,False,False,236222,2022-02-08,2022-02-08
432,Leuven,3010,apartment,67.1,2,1,2009,B,435,0,False,False,224831,2015-11-26,2015-11-26
433,Ghent,9000,house,112.5,3,3,1989,D,432,188,False,False,454365,2019-10-03,2019-10-03
434,Ghent,9000,house,88.3,3,1,1973,E,312,101,False,False,320673,2023-01-01,2023-01-01
435,Leuven,3000,apartment,67.3,2,1,1959,C,423,0,False,False,239920,2023-05-02,2023-05-02
436,Bruges,8200,house,115.0,3,3,1962,E,254,288,True,True,452526,2024-08-05,2024-08-05
437,Bruges,8000,apartment,88.2,3,2,2005,A,107,0,False,False,334731,2016-04-06,2016-04-06
438,Antwerp,2000,apartment,118.9,3,1,1978,C,449,0,False,False,411989,2021-06-25,2021-06-25
439,Bruges,8000,apartment,118.2,3,2,1998,A,298,0,True,False,515592,2024-03-16,2024-03-16
440,Antwerp,2018,apartment,69.8,2,1,1991,D,347,0,False,False,231538,2020-05-17,2020-05-17
441,Ghent,9030,house,61.8,2,1,1962,A,215,9,False,False,238515,2023-02-28,2023-02-28
442,Ghent,9030,house,113.1,3,3,1996,B,173,48,True,False,378924,2015-11-13,2015-11-13
443,Ghent,9030,house,91.5,3,1,1999,C,113,85,False,True,295044,2019-09-06,2019-09-06
444,Ghent,9030,apartment,134.2,4,1,2021,D,217,0,True,False,446267,2017-10-14,2017-10-14
445,Leuven,3010,house,70.7,2,3,1951,C,193,0,True,True,276622,2016-02-25,2016-02-25
446,Antwerp,2000,house,106.8,3,2,1956,D,441,146,True,False,345619,2015-11-12,2015-11-12
447,Ghent,9000,apartment,85.2,2,2,1956,C,433,0,False,False,301640,2015-08-01,2015-08-01
448,Bruges,8200,apartment,115.3,3,1,2008,A,430,0,False,False,372539,2020-05-30,2020-05-30
449,Antwerp,2060,apartment,103.3,3,3,2010,C,313,0,False,False,418188,2023-03-01,2023-03-01
450,Antwerp,2018,apartment,81.3,2,1,1955,C,493,0,True,False,329738,2024-01-27,2024-01-27
451,Ghent,9000,apartment,75.0,2,2,1974,B,352,0,True,False,278782,2024-07-29,2024-07-29
452,Leuven,3000,house,94.3,3,3,1964,B,199,107,True,True,521757,2020-06-12,2020-06-12
453,Antwerp,2000,house,69.0,2,2,1968,D,210,228,True,False,248871,2015-06-16,2015-06-16
454,Bruges,8200,apartment,54.4,2,2,2008,B,454,0,False,False,193311,2024-01-20,2024-01-20
455,Antwerp,2000,house,108.7,3,2,1970,B,265,99,True,False,441882,2015-07-10,2015-07-10
456,Leuven,3000,apartment,73.7,2,1,1965,B,392,0,False,False,302333,2022-04-18,2022-04-18
457,Antwerp,2060,apartment,100.4,3,1,1966,C,499,0,True,False,322882,2018-12-02,2018-12-02
458,Antwerp,2060,apartment,49.1,1,3,2001,B,323,0,False,False,177825,2018-05-07,2018-05-07
459,Antwerp,2000,house,83.3,2,2,1960,D,450,20,True,True,363148,2022-02-14,2022-02-14
460,Antwerp,2000,apartment,88.0,3,1,1980,C,315,0,False,False,315256,2017-04-28,2017-04-28
461,Leuven,3010,apartment,78.3,2,3,1965,B,293,0,True,False,278007,2017-10-19,2017-10-19
462,Antwerp,2060,house,101.5,3,1,2017,C,473,123,True,False,356882,2015-02-12,2015-02-12
463,Ghent,9030,apartment,121.4,3,1,1982,B,483,0,False,False,381521,2019-01-07,2019-01-07
464,Antwerp,2060,house,96.4,3,1,2007,C,356,111,False,False,355953,2020-08-03,2020-08-03
465,Antwerp,2060,apartment,113.7,3,1,2011,C,220,0,False,False,415016,2022-01-03,2022-01-03
466,Ghent,9030,apartment,160.5,5,2,2022,B,426,0,False,False,519439,2017-07-13,2017-07-13
467,Ghent,9030,house,117.9,3,1,1970,C,158,205,False,False,357917,2016-07-29,2016-07-29
468,Leuven,3010,apartment,78.2,2,2,1950,B,483,0,False,False,254677,2015-06-06,2015-06-06
469,Bruges,8200,apartment,120.6,3,3,2002,C,342,0,True,False,365238,2016-06-08,2016-06-08
470,Ghent,9030,apartment,78.2,2,3,1973,B,430,0,False,False,250124,2018-04-01,2018-04-01
471,Bruges,8200,apartment,100.3,3,2,1954,E,263,0,True,False,275782,2017-02-23,2017-02-23
472,Ghent,9030,house,92.7,3,1,2008,D,387,3,True,False,271130,2020-01-09,2020-01-09
473,Ghent,9000,house,122.8,4,1,1954,B,417,87,True,True,490295,2017-08-22,2017-08-22
474,Bruges,8000,apartment,140.5,4,2,2005,B,282,0,False,False,524765,2017-06-21,2017-06-21
475,Leuven,3000,apartment,72.0,2,2,1998,B,306,0,False,False,324851,2024-10-20,2024-10-20
476,Antwerp,2060,house,100.4,3,1,2020,C,401,162,True,False,382399,2020-05-14,2020-05-14
477,Ghent,9030,apartment,136.0,4,1,1980,B,496,0,False,False,465599,2022-04-03,2022-04-03
478,Bruges,8200,house,105.0,3,1,1951,B,192,172,True,False,384828,2018-07-17,2018-07-17
479,Antwerp,2018,house,84.5,2,1,2016,B,484,32,False,False,286529,2015-12-19,2015-12-19
480,Bruges,8200,apartment,74.6,2,1,1973,B,418,0,False,False,213674,2019-09-25,2019-09-25
481,Ghent,9000,house,91.1,3,3,1979,D,132,224,False,False,343001,2017-09-02,2017-09-02
482,Antwerp,2060,apartment,82.3,2,3,1966,A,331,0,False,False,279558,2015-05-13,2015-05-13
483,Antwerp,2000,apartment,55.9,2,1,1974,D,179,0,False,False,180981,2017-08-12,2017-08-12
484,Antwerp,2000,house,59.2,2,2,2018,D,284,82,True,True,288890,2023-07-04,2023-07-04
485,Antwerp,2060,apartment,113.9,3,1,1984,A,114,0,False,False,390010,2017-05-21,2017-05-21
486,Antwerp,2000,apartment,68.1,2,1,1990,A,280,0,False,False,246306,2020-10-14,2020-10-14
487,Ghent,9000,house,49.7,1,2,1969,B,119,171,True,False,222551,2020-03-18,2020-03-18
488,Antwerp,2060,apartment,110.7,3,1,1970,A,221,0,False,False,374023,2023-04-07,2023-04-07
489,Bruges,8000,apartment,56.8,2,2,1962,E,232,0,False,False,189242,2018-02-17,2018-02-17
490,Antwerp,2018,apartment,82.7,2,2,1950,C,187,0,False,False,249116,2017-10-27,2017-10-27
491,Leuven,3010,apartment,60.0,2,1,1999,C,499,0,False,False,221305,2021-01-05,2021-01-05
492,Leuven,3010,apartment,94.5,3,3,1965,C,358,0,True,False,399651,2017-02-12,2017-02-12
493,Leuven,3010,house,82.4,2,1,2020,A,122,136,True,False,377321,2023-05-15,2023-05-15
494,Leuven,3010,house,97.4,3,1,1958,C,276,60,True,False,346589,2017-07-18,2017-07-18
495,Bruges,8200,house,140.5,4,2,2014,E,163,133,True,False,474507,2020-08-22,2020-08-22
496,Bruges,8000,apartment,142.6,4,3,1987,C,224,0,False,False,501684,2017-08-16,2017-08-16
497,Antwerp,2060,apartment,101.0,3,3,1982,C,405,0,True,False,371702,2022-10-23,2022-10-23
498,Antwerp,2018,house,99.9,3,2,1959,A,188,53,True,True,507525,2021-12-26,2021-12-26
499,Bruges,8200,house,101.5,3,3,2013,C,311,155,True,False,359617,2017-05-02,2017-05-02
500,Bruges,8000,house,79.9,2,1,1992,C,368,69,False,False,294100,2024-09-10,2024-09-10
501,Bruges,8200,house,90.1,3,1,1970,C,93,94,True,False,294297,2016-12-27,2016-12-27
502,Antwerp,2018,apartment,92.6,3,1,1971,B,399,0,True,False,298690,2016-04-11,2016-04-11
503,Antwerp,2060,apartment,52.4,1,1,1957,B,407,0,True,False,157149,2017-11-07,2017-11-07
504,Ghent,9030,apartment,85.5,2,1,1952,B,198,0,True,False,273605,2020-07-29,2020-07-29
505,Ghent,9000,house,116.3,3,3,2019,A,269,240,True,False,528520,2016-12-16,2016-12-16
506,Leuven,3000,apartment,69.9,2,3,2014,D,247,0,False,False,297659,2024-04-25,2024-04-25
507,Bruges,8000,house,99.7,3,2,1999,C,388,259,True,False,395150,2020-09-01,2020-09-01
508,Leuven,3000,house,84.6,2,2,2013,E,338,184,False,False,297833,2016-06-14,2016-06-14
509,Antwerp,2000,house,59.9,2,2,2002,C,457,86,False,False,230759,2015-01-23,2015-01-23
510,Ghent,9030,apartment,134.1,4,3,1963,E,467,0,False,False,428055,2019-07-09,2019-07-09
511,Leuven,3000,house,138.2,4,2,2000,C,331,125,True,False,589717,2021-02-22,2021-02-22
